data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb minh xin hoá đơn , bảo hành",,,,,,,,,,Neutral,
cửa hàng đóng gói rất là cẩn thận hàng về không bị móp mọi người nên mua nha.,,,,,,Positive,,,,,
"Máy rẻ, giá chỉ bằng con điện thoại cục gạch cơ bản, mà đầy đủ chức năng wifi,3g, 4g,gps,bluetooth, facebook, zalo youtube,... Nghe gọi rất tốt, chơi game cũng ngon, máy có đèn pin phải gọi là siêu sáng, cửa hàng có nhắc mình làm theo hướng dẫn của cửa hàng, máy mượt lắm, sử dụng nhanh, nhạy, cảm ơn nhiều",,,Positive,,,,Positive,,,Positive,
"Tính năng nổi bật: điện thoại 
Chất lượng sản phẩm: ổn 
Đúng với mô tả: tốt
Hàng nguyên seal nhưng đóng gói không kĩ, hộp bị cấn móp, cũng may không ảnh hưởng đến máy",,,,,,Negative,,,,,
Giá sản phẩm đúng như niêm yết. Chính sách bảo hành mình sẽ xem xét sau.,,,,,,,Neutral,Neutral,,,
Giá rẻ hàng rất tốt giống như mô tả cảm ơn cửa hàng lần sau ủng hộ tiếp,,,,,,,Positive,,,,
"Chất lượng sản phẩm: tạm tạm 
Đúng với mô tả: không đúng 
Tính năng nổi bật: .",,,,,,,,,,Neutral,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb chất liệu:màu hồng chất lượng:chính hãng chưa active tính năng:chụp hình đẹp giao hàng nhanh chóng",,Positive,,,Positive,,,,Positive,,
"Đúng với mô tả: giống 
Chất lượng sản phẩm: lần đầu đặt sản phẩm giá trị.cao cũng hơi rén, mà nhận hàng thấy nguyên tem mác cũng yên tâm phàn nào, hiện vẫn đang trải nghiệm nhưng có bảo hành nên chắc cũng tốt thui",,,,,,,,Positive,,,
"Tình trạng: 99% vỏ mới 
Nhóm màu: vàng chất lượng rồi tốt",,,,,,,,,,Positive,
"mua vế thấy nó nhỏ xíu à, với lại còn khác nữa chứ sử dụng mà sợ theo dõi không á nhưng lỡ nhận rồi không trả được",,,,,,,,,,,Neutral
"Đúng với mô tả: đúng mô tả 
Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt
Hàng nguyên seal. Mua tại cửa hàng chính hãng nên rất yên tâm. Lần đầu mua điện thoại trên shopee. Bao bọc rất cẩn thận, 2 lớp túi khí.",,,,,,Positive,,,,,
"Máy đẹp, nhỏ gọn",,,,,Positive,,,,,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb lần đầu đặt mua điện thoại trên lz, hoang mang lo sợ quá triệu, sau 2 ngày đặt máy giao tới khá nhanh, test sài được 1 tuần mới dám đánh giá, máy tốt chuẩn chính hãng nha mọi người, mua trên đây giá rẻ hơn ngoài nhiều. mọi người yên tâm mua nha",,,,,,,Positive,,Positive,,
"Màn hình lớn, phù hợp với đa phương tiện., màn hình cảm ứng mượt mà, phản hồi nhanh., giá trị tuyệt vời cho giá tiền., độ phân giải hd cho hình ảnh sắc nét.,",,,,Positive,,,Positive,Positive,,,
"Màu sắc: màu ngẫu nhiên sản phẩm: quá tuyệt vời,cửa hàng bán hàng uy tín,chất lượng tốt, đáng nhận cửa hàng đạt 5 sao, mọi người yên tâm mua hàng bên cửa hàng này nhé",,,,,,,,,,,Neutral
Loa âm thanh nghe bé shop có tư vấn giúp được mình như nào không,,,,,,,,Neutral,,,
"Nhóm màu: blue 
Dung lượng lưu trữ: 256gb đóng gói kĩ, do dịch nên giao hàng lâu, hàng nguyên seal, có hoá đơn vat kèm theo",,,,,,Positive,,Positive,Negative,,
Màu sắc: xám 8g/128g màn hình đẹp không ám khung máy hơi trầy xước nhưng không sao với thông số cấu hình này giá là quá ngon .........vv.....,,,,Positive,Positive,,Positive,,,,
Cửa hàng uy tín. Anh em mua yên tâm nha.,,,,,,,,,,Positive,
pin yếu ! dòng này chỉ nghe gọi . ch play bị lỗi máy chủ ! không tải được youtube do không thể cập nhật phần mềm dù đã lắp thêm thẻ nhớ.,Negative,,,,,,,,,,
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb màu sắc tuyệt đẹp, khó lựa chọn!, giao hàng nhanh chóng và an toàn., dung lượng lưu trữ đủ sử dụng., chất lượng camera ấn tượng!,",,Positive,,,,,,,Positive,,
Nhân viên cửa hàng hướng dẫn sử dụng các tính năng cơ bản,,,,,,,,Neutral,,,
"Chất lượng sản phẩm: không 
Tính năng nổi bật: không 
Đúng với mô tả: không đúng mô tả hàng đã qua sử dụng tại sao nói máy zin.chang khác nào là cửa hàng lừa đảo.mọi người không nên mua cửa hàng này để tránh tức",,,,,,,,,,Negative,
"kém bị lừa pin chai sau 1 tháng, sạc rất lâu,",Negative,,,,,,,,,,
Màn hình hiển thị màu sắc ở mức chấp nhận được. Giá cả của sản phẩm tương đối phù hợp.,,,,Neutral,,,Positive,,,,
"Đúng mô tả, chất lượng phải sử dụng thêm mới đánh giá được",,,,,,,,,,Neutral,
variation3: bạc variation1: nguyên seal máy mới mọi thứ đều tốt,,,,,,,,,,Positive,
"đã mua ủng hộ sản phẩm của cửa hàng mấy năm nay vì sự uy tín , chỉ duy nhất điểm trừ là phản hồi ý kiến và tin nhắn của khách rất chậm, mong cửa hàng sẽ khắc phục vấn đề này!mình vẫn cho 5 sao",,,,,,,,Negative,,,
"Nhóm màu: đen 
Dung lượng lưu trữ: 16gb mình rất thích và ưng ý cửa hàng nhe, tư vấn nhiệt tình chuyên nghiệp, điện thoại đúng như mô tả, đã test chất lượng, còn tặng thêm cáp sạc với ốp lưng đẹp, giá phù hợp với sản phẩm,mọi người nên mua ở đây.",,,,,,,Positive,Positive,,,
Đóng gói hàng lâu tuy nhiên giao hàng vẫn trong thời gian dự định.,,,,,,Negative,,,Neutral,,
Mọi thứ đều ổn giá quá hời,,,,,,,Positive,,,,
"Rè loa sai hãng cảm ứng đơ. Nói là hàng chính hãng mà nhìn kỹ thì toàn chi tiết fake, quá thất vọng.,",,,,,,,,,,Negative,
"Màu sắc: đen 
Phân loại: nguyên seal giao hàng nhanh. máy nguyên seal, mua lúc khuyến mãi giá rất tốt. 5 sao",,,,,,Positive,Positive,,Positive,,
Hàng mới có sẵn ốp lưng và đầy đủ phụ kiện. Với giá như thế thì rất ổn. Sẽ mua tiếp lần sau.,,,,,,,Positive,,,,
Hàng đẹp đúng như mô tả. Sài thời gian mới đánh giá được.,,,,,Positive,,,,,,
"Chất lượng sản phẩm: ổn 
Tính năng nổi bật: thông minh 
Đúng với mô tả: đúng trùng số imel giữa hộp với máy, sẽ tiếp tục ủng hộ cửa hàng ở các đời máy sau",,,,,,,,,,Positive,
Máy không mới như mô tả sử dụng tạm ổn camera lấy tay mở ra được luôn thấy như dán keo ấy như dựng lại ..,,Positive,,,,,,,,,
Color family: color random sản phẩm: khá tốt,,,,,,,,,,Positive,
"Máy nhìn còn rất mới, sử dụng đươc 3 hôm rồi,tạm thời mọi thứ đều rấu hài lòng, cảm ơn cửa hàng đã lựa giúp 1 máy ngon",,,,,Positive,,,,,,
Pin chỉ 3h sử dụng mạng camera portrait cắt méo đóng hàng hộp ẩm,Negative,Negative,,,,Negative,,,,,
Cửa hàng mẫu mã căng nét máy sử dụng ổn định bán hàng quá ủy tín và chất lượng ở nhà cũng có thể sắm được một chiếc điện thoại xịn xò con bò hjhj cám ơn cửa hàng,,,,,,,,,,Positive,
"Giao hàng nhanh , máy đẹp , vuốt chạm mượt mà , chụp hình đẹp",,Positive,Positive,,Positive,,,,Positive,,
"Đúng với mô tả: đúng với mô tả 
Tính năng nổi bật: tín năng nổi bật 
Chất lượng sản phẩm: chất lượng sản phẩm oke cửa hàng đúng như mô tả mược mà sử dụng lâu thì chưa biết",,,,,,,,,,Positive,
Nên mua cửa hàng này nhé. Vote cửa hàng 5 star. Chế độ bảo hành cũng tuyệt vời nhé! lần sau sẽ ủng hộ cửa hàng tiếp,,,,,,,,Positive,,,
"Màu sắc: màu đen 
Phiên bản: fullbox 📸 
Chất lượng camera: tốt 👍 tốt 🔋 
Thời lượng pin:99",,Positive,,,,,,,,,
"Đúng với mô tả: giống như hình ảnh quảng cáo 
Chất lượng sản phẩm: mới bóc tems 
Tính năng nổi bật: iphone 16 plus hàng không có hóa đơn đi kèm .tôi muốn có hóa đơn giá trị gia tăng đi kèm.cửa hàng gửi qua email giúp tôi.",,,,,,,,Neutral,,,
Cần thêm thời gian đánh giá tuổi thọ pin,Neutral,,,,,,,,,,
Chụp hình tốt nha mọi người.,,Positive,,,,,,,,,
"Nhóm màu: xanh zenta 
Dung lượng lưu trữ: 8/128gb cửa hàng giao hàng chính hãng, cửa hàng tận tâm, tuy là cửa hàng mới ít đánh giá nhưng hàng chuẩn chính hãng ssvn, máy nguyên seal đủ bảo hành 12 tháng",,,,,,,,Positive,Positive,,
"Nhóm màu: đen điện thoại đẹp, mới, chức năng đã test máy, nghe gọi được, 2 sim nhận được sóng điện thoại đẹp, mới, chức năng đã test máy, nghe gọi được, 2 sim nhận được sóng",,,,,Positive,,,,,Positive,
"Về hiệu năng, mình sẽ có đánh giá sau khi cài đặt và sử dụng các ứng dụng thường ngày.",,,Neutral,,,,,,,Neutral,
Phiên bản: ram 6/128gb máy chạy ổn.với giá tầm trung bình như vậy là tốt.,,,,,,,Positive,,,Positive,
màn hình có kích thước 6.7 inch,,,,Neutral,,,,,,,
"sản phẩm sử dụng rất tốt, cửa hàng tư vấn nhiệt tình nên mua nha mọi người. ship hàng nhanh",,,,,,,,Positive,Positive,,
"Máy có dấu hiệu dán còn hở, không đáng tiền",,,,,,,Negative,,,,
được 3 hôm cảm ứng màn hình bị hỏng,,,,Negative,,,,,,,
Cửa hàng không hỗ trợ được cho khách hàng!,,,,,,,,Negative,,,
pin của máy tự hụt pin.... mình cũng làm biếng trả hàng...mua hàng rẻ tiền về chỉ nghe gọi thui... hoặc là cho con nít con cho vui thì mọi người nên mua...,Negative,,,,,,,,,,
"Ngoại hình kém, sơn bong 'premium' nhưng dỏm camera & pin đều yếu,",Negative,Negative,,,Negative,,,,,,
Màn hình bi nhòe không ổn lắm,,,,Negative,,,,,,,
"Pin phồng sau 2 tuần bảo hành mơ hồ tụt pin nhanh, máy nóng lúc sạc,",Negative,,,,,,,Negative,,,
"Màn hình dễ vỡ giả mạo thương hiệu mic thu âm kém. Ghi âm nghe như ở dưới nước vậy, âm thanh rè rè khó chịu.,",,,,Negative,,,,,,Negative,
"Chất lượng sản phẩm: còn phải sử dụng để đánh giá thêm 
Đúng với mô tả: đặt màu xanh nhưng cửa hàng hết hàng nguyên seal, còn mỗi màu đen nguyên seal nên đành phải đổi sang màu đen",,,,,,,,,,Neutral,
trộm zía điện thoại nhận về tốt mà từ hn về tp nên hơi lâu cả tuần nếu giao ở cty chờ mòn đít,,,,,,,,,Negative,,
"Màu sắc: màu xanh 
Phân loại: likenew 99% cảm ơn cửa hàng đã giao hàng rất nhanh. chủ cửa hàng rất nhiệt tình, con máy s23 ultra này thực sự ngon hơn cả mong đợi",,,,,,,,Positive,Positive,,
Thời gian giao hàng dự kiến cho khu vực nội thành là bao lâu?,,,,,,,,,Neutral,,
"giá cả phải chăng và giá trị tuyệt vời, tốt! rất hài lòng lúc chưa mua mình sợ không uy tín nhưng mà không phải nha lúc nhận được hàng rất hàng lòng và uy tín. 5 sao gửi cửa hàng!",,,,,,,Positive,,,,
Máy đẹp nha. E đã sử dụng thử vài ngày rất tốt.. Tất cả đều ổn ... Cửa hàng uy tín.. Máy đẹp chụp ảnh quay video đẹp,,Positive,,,Positive,,,,,Positive,
Phiên bản hệ điều hành đi kèm ban đầu là Android 14.,,,,,,,,,,Neutral,
mua về để sinh trắc học mà không được chắc hỏng rồi thôi lại bỏ vẳng thôi chán,,,,,,,,,,Negative,
"Gps và định vị sai, dẫn đường lệch. Khác với mô tả định vị chính xác. Tính năng bản đồ lag. Pin hao nhanh khi bật gps, hiệu năng xử lý bản đồ yếu",Negative,,Negative,,,,,,,Negative,
Chính sách bảo hành được áp dụng theo đúng quy định của hãng.,,,,,,,,Neutral,,,
Pin tuột như chạy xe dốc đà lạt,Negative,,,,,,,,,,
Pin đủ dùng cho một ngày làm việc thông thường.,Neutral,,,,,,,,,,
"máy ổn ở mức giá 2.x. có màn oled full hd. chất lượng hiển thị tốt. máy được cửa hàng việt hóa sẵn tiếng việt được tầm 85-90%. pin 4000 hơi ít nhưng mình mua lm máy phụ nên tốt. màn chỉ là 60hz, 1 loa mono. không biết máy mọi người mua có bị như của mình không lúc xem yt xem ở tốc độ bt thì tốt, bật tốc độ 1.25 trở lên là hình đi trước tiếng xem hơi khó chịu. máy thị trường jp nên phụ kiện kèm hộp chỉ có ốp lưng, chọc sim. cửa hàng có tặng kèm 1 bộ sạc quảng cáo nhưng mình không sử dụng. tóm lại ở mức giá 2.x thì cũng ổn",Positive,,,Positive,,,Positive,,,Neutral,
"Vật liệu hoàn thiện thân máy ở mức khá. Màn hình có độ phân giải tiêu chuẩn, không quá sắc nét nhưng đủ chi tiết.",,,,Neutral,Neutral,,,,,,
"Khe sim lỏng hỗ trợ 2 sim nhưng không ổn rớt sóng, không nhận sim 1 lúc,",,,,,,,,,,Negative,
"dở sai lệch bình thường camera màu xấu xí. pin sụt như đổ nước.,",Negative,Negative,,,,,,,,,
Nhóm màu: màu ngẫu nhiên sản phẩm: lần đầu tiên mua máy trên cửa hàng nhận máy về ưng ý lắm máy còn mới sử dụng rất là tốt quan trọng là phù hợp với giá tiền mình bỏ ra mà chất lượng thì cũng rất là ưng ý mọi chức năng đều rất là tốt cửa hàng tư vấn nhiệt tình mình sẽ ủng hộ thêm lần sau nha tặng cửa hàng 5 sao chúc cửa hàng mua may bán đắt cảm ơn cửa hàng,,,,,,,Positive,Positive,,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: sạc nhánh, trigger mua để sử dụng làm máy phụ. sản phẩm rất ưng ý nhất là chức năng sạc nhánh, mới trải nghiệm chơi liên quân thấy cũng ổn, tiền nào của nấy thôi với giá dưới 4tr thì cũng tạm được rồi.",,,,,,,Positive,,,,
"quá thất vọng với con máy. sóng điện thoại rất kém, 4g cũng vậy, bắt wifi cũng chán không tưởng.pin hết nhanh như tụt quần. nếu có 0 thì tôi sẻ đánh giá 0 sao",Negative,,,,,,,,,,
"Điện thoại đẹp, nhanh và nhạy lắm, hàng của fpt nên yên tâm rồi, đặt sáng là chiều nhân viên đem tới",,,Positive,,Positive,,,,Positive,,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb hàng nguyên seal đúng quãng cáo, giao nhanh đóng gói cẩn thận",,,,,,Positive,,,Positive,,
"Chất lượng sản phẩm: dung 
Đúng với mô tả: màu tím đen giá ổn, chất lượng ổn, màu trong màn hình hơi tối, pin cũng không trâu như mình tưởng tượng, một số ứng dụng không tải được",Negative,,,Negative,,,Positive,,,,
camera sau mờ mịt thiếu sáng pin hao pin khi dùng 4g đóng gói thiếu lớp bảo vệ bên trong,Negative,Negative,,,,Negative,,,,,
"Máy bản tàu, không tải được shopee, pin >4000 mah nhưng sử dụng nhanh hết, cảm giác pin rất cũ rồi. So với giá tiền thì mua cũng được. Sử dụng khá mượt nhưng nhiều tác vụ là hết mượt; loa, cam không chất lượng. Không bằng mấy con xiaomi cũ 1,5 củ sử dụng khác hẳn. Nhưng cửa hàng này chắc cũng uy tín hơn mấy cửa hàng khác. Cảm ơn!, à ghi chú máy trắng nhưng gửi màu tím",Negative,Negative,Positive,,,Negative,Positive,,,Positive,
"giao máy lỗi ,bị đứng màn , đơ màn , cảm ứng đứng luôn , cửa hàng không giải quyết đơn , mua cẩn thận nha nên cân nhắc cửa hàng này nha mọi người",,,,Negative,,,,Negative,,,
