data,Battery,Camera,Performance,Display,Design,Software,Packaging,Price,Audio,Warranty,Shop_Service,Shipping,General,Others
"Chất lượng sản phẩm: pin sụt nhanh sau 1 tuần sử dụng, báo % nhảy lung tung. Đúng với mô tả: runtime không bằng quảng cáo. Tính năng nổi bật: sạc nhanh chỉ là tên. Review: sử dụng nặng 5-6h đã gần cạn, sạc không vào ổn định, dây + adapter lỏng, đóng gói mỏng, ship ""chậm"", chăm sóc khách hàng hẹn rồi im",Negative,,,,,,Negative,,,,Negative,Negative,,
"Màu sắc: bạc phân loại: fullbox mới +sạc 18w thiết kế mỏng nhẹ, rất đẹp!, giá trị tuyệt vời cho số tiền bỏ ra., màn hình tuyệt vời với tần số làm mới 90hz., thời lượng pin lâu dài.,",Positive,,,Positive,,Positive,,Positive,,,,,,
"Nhóm màu: xám dung lượng lưu trữ: 4gb/64gb hàng đúng như quảng cáo,hình thức đẹp,chất lượng khá so với tầm giá,thời lượng pin tốt; cho cửa hàng 5s",Positive,,,,Positive,,,Positive,,,,,,
"Nhóm màu: đen dung lượng lưu trữ: 16gb chất lượng:màn hình rõ ràng và sống động, chất liệu:chất lượng camera tốt cho những bức ảnh tuyệt đẹp,",,Positive,,Positive,,,,,,,,,,
"Tính năng nổi bật: không biết Đúng với mô tả: y hình Chất lượng sản phẩm: không biết cửa hàng đóng gói cẩn thận, chưa sử dụng nên chưa biết như thế nào, hình ảnh mang tính chất minh hoạ",,,,,,,Positive,,,,,,,
"Màu ngẫu nhiên: tainghe máy chụp hình và quay phim rất rõ nét, mẫu mã thiết kế đẹp mắt, cầm tay vừa vặn. Lướt web chơi game nhanh, mượt . Nhìn chung mình rất hài lòng về sản phẩm của cửa hàng",,Positive,Positive,,Positive,,,,,,,,,
"Màu sắc: bạc phân loại: nguyên seal +sạc 18w giao hàng nhanh. Sản phẩm rất tốt, đủ phụ kiện, giá hợp ní. 5 Sao cho cửa hàng",,,,,,,,Positive,,,,Positive,,
"Hàng giao đúng như quảng cáo, qua tăng có đủ,que chọc sim, ốp lưng, miếng dán cường lực, máy rất đẹp, mới tinh luôn, máy chạy rất mượt, ram 8g, bộ nhớ 256g ,pin 5000, sạc nhanh, mình rất là hài lòng, rất là tốt, cửa hàng giao hàng rất nhanh, đong gói kĩ,cửa hàng rất là uy tín, mọi người nên mua và ủng hộ cửa hàng này, rất là uy tín, sẽ ủng hộ cửa hàng tiếp tục, cảm ơn cửa hàng.",Positive,,Positive,,Positive,,Positive,,,,,Positive,,
"Chất lượng sản phẩm: hiệu năng không ổn định. Đúng với mô tả: quảng cáo thổi phồng. Tính năng nổi bật: pin yếu, máy nóng. Review: máy lag khi chơi game, nóng ran. Pin hết nhanh dù sử dụng nhẹ. Đóng gói lỏng lẻo, ship trễ. Chăm sóc khách hàng hỗ trợ chậm",Negative,,Negative,,,,Negative,,,,Negative,Negative,,
"Nhóm màu: natural dung lượng lưu trữ: 256gb bộ xử lý mạnh mẽ và nhanh chóng,",,,Positive,,,,,,,,,,,
Variation3: ram 4/64gb mới sử dụng khá ổn áp .mình mua bản 4/64 mà cửa hàng gửi bản 6/128 nói chung tốt.shipper thoải mái nhiệt tình,,,,,,,,,,,,Positive,,
"Đã nhận đủ số lượng hàng . Hàng chất lượng tốt , giao hàng nhanh .",,,,,,,,,,,,Positive,,
"Chất lượng sản phẩm: máy giật khi cuộn feed. Đúng với mô tả: ram/nb tốc độ bị nói quá. Tính năng nổi bật: cam hậu thiếu chi tiết khi crop. Review: scroll giật, app reload, crop ảnh mất texture, pin tụt nhanh, hộp không đệm, giao chậm",Negative,,Negative,,,,Negative,,,,,Negative,,
Máy bị liệt sử dụng được 30 ngày máy hỏng màn,,,,Negative,,,,,,,,,,
Chăm sóc khách hàng trả lời máy móc hiệu năng chậm khi tải file pin hao pin standby,Negative,,,,,,,,,,Negative,,,
Chất lượng sản phẩm: gps bị lỗi sai lệch độ cao. Đúng với mô tả: định vị chính xác. Tính năng nổi bật: độ cao báo sai so với thực tế. Review: sử dụng app thể thao bị sai độ cao. Đóng gói không có giấy tờ bảo hành. Ship bị tính sai phí,,,,,,Negative,Negative,,,,,Negative,,
"Máy sử dụng khá ổn, nguyên seal, cũng có bạn gọi trước để tư vấn, giao hàng nhanh",,,,,,,,,,,Positive,Positive,,
Dung lượng lưu trữ: samsung galaxy m21 nhóm màu: đen máy đẹp như mới đặt biệt thích cái này âm thanh to nghe cải lương rất đã pin 6000 nghe cả ngày,Positive,,,,Positive,,,,Positive,,,,,
Màu máy: màu xanh sản phẩm: samsung j7 pro 3/32g máy sử dụng ổn nha cửa hàng đã mua cửa hàng lần 2 rồi máy vẫn rất tốt nha .vừa tầm giá .mà mây còn mới sài full mọi chức năng cửa hàng tư vấn nhiệt tình .giao hàng nhanh .sẽ ủng hộ thêm khj có nhu cầu tặng cửa hàng 5*,,,,,,,,Positive,,,,Positive,,
"Chất lượng sản phẩm: ảo Đúng với mô tả: không thật Tính năng nổi bật: tệ hại giá 4tr5 mà máy nóng, pin nhanh hết, không đáng tiền",Negative,,,,,,,Negative,,,,,,
"Tính năng nổi bật: nghe gọi, chơi game, lướt mạng xh Chất lượng sản phẩm: tốt Đúng với mô tả: đúng người bán rất nhiệt tình điện thoại cute lắm luôn á nhỏ gọn trong tay nha mà phải mua sim mới có mạng mà sử dụng. Ship cũng khá nhanh nha mình hẹn 7 ngày là 7 ngày",,,,,Positive,,,,,,Positive,Positive,,
Chất lượng sản phẩm: pin bị hao hụt nhanh khi sử dụng wifi liên tục. Đúng với mô tả: pin tối ưu cho kết nối internet. Tính năng nổi bật: lướt web 2 tiếng hết 50% pin. Review: sử dụng lướt Facebook thôi mà pin tụt nhanh kinh khủng. Hiệu năng giảm khi sạc. Chăm sóc khách hàng không biết lỗi này,Negative,,Negative,,,,,,,,Negative,,,
"Camera sau kém ở ánh sáng yếu, blur nhiều. Khác với mô tả camera pro. Tính năng lấy nét tự động thất bại. Hiệu năng chơi game giảm dần, chăm sóc khách hàng hẹn gửi trả nhưng không rõ tiến trình",,Negative,Negative,,,,,,,,Negative,,,
Máy sử dụng được nhưng camera sau bị xước nhiều quá nên không sử dụng được chuôi sạc bị lỏng,,Negative,,,,,,,,,,,,
"Nhóm màu: pink dung lượng lưu trữ: 128gb giao hàng nhanh chóng và an toàn., tuổi thọ pin lâu dài., chất lượng camera ấn tượng!, thiết kế mượt mà, rất ưng!,",Positive,Positive,,,Positive,,,,,,,Positive,,
"Pin không như quảng cáo sai thông số pin pin rất yếu. Cửa hàng ghi pin 5000mah mà sử dụng cảm giác chỉ như 3000mah, quá thất vọng.",Negative,,,,,,,,,,,,,
"Máy đẹp,mượt,cửa hàng tư vấn rất nhiệt tình.sẽ ủng hộ thêm cái nữa",,,Positive,,Positive,,,,,,Positive,,,
Phân loại sản phẩm: camera đốm nhẹ tính năng:nhạy chất lượng:cũ n cực ổn để l máy phụ nha,,Negative,Positive,,,,,,,,,,,
Cửa hàng hổ trợ nhanh những thắc mắc,,,,,,,,,,,Positive,,,
"Sản phẩm tốt chất lượngg cao, cảm ơn cửa hàng rất nhiều nha. Cho 5 sao",,,,,,,,,,,,,Positive,
"Chất lượng sản phẩm: được Đúng với mô tả: không đúng mau không đúng mẫu , mua điện thoại vivo kia thanh điện thoại khác ,rất thất vọng luôn cửa hàng ơi",,,,,,,,,,,,,Negative,
Variation3: đen variation1: không hộp (mới 100%) trừ 1 điểm vi màn không được nhạy cho lắm. Pin cũng xac hơi lâu va mau hết. Máy 1 sim hơi bất tiện. Được cái chu cửa hàng rất nhiệt tình.,Negative,,,Negative,,,,,,,Positive,,,
"Hàng khá ngon, săn sale được 5tr4 ổn trong tầm giá, máy đẹp",,,,,Positive,,,Positive,,,,,,
"Nhóm màu: pink dung lượng lưu trữ: 128gb giao hàng nhanh chóng và an toàn., sử dụng vật liệu chất lượng cao., thiết kế mượt mà, rất ưng!,",,,,,Positive,,,,,,,Positive,,
"Chất lượng sản phẩm: camera tele yếu, zoom vỡ. Đúng với mô tả: zoom sample bị phóng đại. Tính năng nổi bật: mất chi tiết khi phóng to. Review: zoom 2x là vỡ, màu lệch, xử lý ảnh chậm, đóng gói không có bảo vệ lens, chăm sóc khách hàng đùn đẩy khi phản hồi",,Negative,,,,,Negative,,,,Negative,,,
Chăm sóc khách hàng không giải quyết hiệu năng lag khi mở file pin hao pin gọi,Negative,,Negative,,,,,,,,Negative,,,
"Hàng đúng như mô tả, giao hàng nhanh",,,,,,,,,,,,Positive,,
"Chất lượng, đẹp, mới, cầm vừa tay, loa to, hài lòng. Cảm ơn cửa hàng",,,,,Positive,,,,Positive,,,,,
"Dung lượng lưu trữ: 12 + 256 gb giao đúng loại đặt, giao hàng nhanh",,,,,,,,,,,,Positive,,
"Chất lượng sản phẩm: hiệu năng chậm, đa nhiệm rất kém. Đúng với mô tả: camera chụp ảnh hdr làm ảnh bị cháy sáng. Tính năng nổi bật: pin sạc lâu nhưng sử dụng rất nhanh. Review: mở hai ba ứng dụng là máy đơ. Chụp ngược sáng là hỏng ảnh. Pin thì tồi tệ. Cửa hàng giao hàng thiếu phụ kiện đi kèm",Negative,Negative,Negative,,,,,,,,,Negative,,
"Chất lượng sản phẩm: hay bị treo khi chạy nhiều tác vụ. Đúng với mô tả: ram/rom không tương xứng. Tính năng nổi bật: không ổn cho đa nhiệm. Review: mở vài tab là reload, trải nghiệm tệ, ship tới muộn",,,Negative,,,,,,,,,Negative,,
"Shipping không cập nhật trạng thái. Không theo dõi được đơn hàng. Vận chuyển không minh bạch. Không biết hàng đang ở đâu, không có thông báo. Chăm sóc khách hàng cũng không biết chính xác. Máy hay bị nóng",,,,,,,,,,,Negative,Negative,,
Đúng với mô tả: tuyệt vời Chất lượng sản phẩm: tốt,,,,,,,,,,,,,Positive,
Chất lượng sản phẩm lỗi phần mềm liên tục. Đúng với mô tả mô tả hơi hoa mỹ thực tế không bằng. Tính năng nổi bật pin và hiệu năng đều thất vọng. Review máy hay crash app cập nhật firmware vẫn chưa tốt. Pin không trụ nổi 1 ngày với sử dụng bình thường. Box đến với seal rách có vẻ bị mở trước. Support hời hợt chỉ hướng dẫn reset mà không khắc phục,Negative,,,,,Negative,,,,,Negative,,,
Phiên bản: ram 6/128gb máy sử dụng tốt,,,,,,,,,,,,,Positive,
Chất lượng sản phẩm: camera sau chụp ảnh thiếu sáng bị sai màu. Đúng với mô tả: tái tạo màu sắc chuẩn xác. Tính năng nổi bật: chụp tối màu bị lệch tone vàng/đỏ. Review: chụp tối màu sắc bị ám rất khó chịu. Đóng gói sơ sài không có lớp chống sốc. Ship hàng giao trễ 3 ngày,,Negative,,,,,Negative,,,,,Negative,,
Tình trạng: 99% vỏ mới nhóm màu: vàng chất lượng rồi tốt,,,,,,,,,,,,,Positive,
"Kém không đúng yếu shipping chậm nghiêm trọng. Hiệu năng bất ổn định.,",,,Negative,,,,,,,,,Negative,,
chăm sóc khách hàng đưa ra hướng dẫn chung chung,,,,,,,,,,,Negative,,,
Nhóm màu: natural dung lượng lưu trữ: 256gb 📸chất lượng camera:đẹppp áa ⚡hiệu suất:ổnnnnn nhaaaa 🔋thời lượng pin:tốt,Positive,Positive,Positive,,,,,,,,,,,
"Nhóm màu: desert dung lượng lưu trữ: 256gb màn hình lớn với hiển thị sống động, tuổi thọ pin lâu dài,",Positive,,,Positive,,,,,,,,,,
"Chất lượng sản phẩm: pin báo % không ổn định, tụt đột ngột. Đúng với mô tả: quản lý pin tệ. Tính năng nổi bật: không đáng tin. Review: 50% đến 10% trong vài phút rồi tắt, mất n dữ liệu, bảo hành rắc rối",Negative,,,,,,,,,Negative,,,,
"Chất lượng sản phẩm: camera tệ. Đúng với mô tả: sai hoàn toàn. Tính năng nổi bật: ảnh nhiễu hạt. Review: camera chụp đêm nhiễu hạt nặng, thua cả máy cũ của mình ảnh mờ, không nét như quảng cáo",,Negative,,,,,,,,,,,,
Rất đẹp rất chắc kẹp đâu cũng được giao hàng rất nhanh oke cho 5 sao luôn  ,,,,,Positive,,,,,,,Positive,,
"Tính năng nổi bật: giao hàng sai mẫu, đặt y55 6/128, giao 91c 2/32 Đúng với mô tả: không Chất lượng sản phẩm: bình thường, camera hư hỏng sản phẩm: sản phẩm không như mô tả",,Negative,,,,,,,,,,Negative,,
Quá nóng đúng hiệu năng kém. Chỉ lướt facebook xem tiktok thôi mà máy đã nóng ran. Sợ thật.,,,Negative,,,,,,,,,,,
"Điện thoại chính hãng, giá cả hợp lí, giao hàng nhanh, shipper thân thiện",,,,,,,,Positive,,,,Positive,,
"Giao hàng khá nhanh. Vỏ hộp móp méo quá mức, bên trong bọc chống sốc sơ sài. Hàng mới kích hoạt, hạn bảo hành còn đến 31/3/26. Máy không vấn đề.",,,,,,,Negative,,,,,Positive,,
Chất lượng sản phẩm: tốt Đúng với mô tả: tốt Tính năng nổi bật: đẹp bài đánh giá mang tính chất nhận xu. Sản phẩm như giới thiệu đúng cái mình muốn mua. Cửa hàng đóng gói chắc chắn cận thận giao hàng nhanh. Cho cửa hàng 5 sao để bán sản phẩm tốt hơn,,,,,,,Positive,,,,,Positive,,
Tôi không khuyến khích anh em mua,,,,,,,,,,,,,Negative,
Màu sắc: xanh phiên bản: bản locksim-hư sim đã nhận hàng đúng mô tả giao hàng hơi lâu máy cũng khá mượt ngon hơn cái máy tính bản kia nhiều. Hồi nhỏ hơn so với tưởng tượng của mình.,,,Positive,,,,,,,,,Negative,,
Màu sắc: trắng phân loại: bản 1 sim sử dụng được!,,,,,,,,,,,,,Neutral,
"Tính năng nổi bật: không có 5g Chất lượng sản phẩm: không sứng Đúng với mô tả: sai trên máy ghi là oppo a56 5g nhưng thực sự phần đó sửa được,máy chuẩn là a53s bịp lừa đảo",,,,,,,,,,,,,Negative,
"Điện thoại siêu đẹp luôn, mua đúng flash sale nên giá hạt dẻ, hàng chính hãng ạ, quá ngon. Con máy này ra tgdd hay cellphones giá cao lắm",,,,,Positive,,,Positive,,,,,,
"Nút nguồn hỏng không như quảng cáo camera bị mờ,",,Negative,,,Negative,,,,,,,,,
"Tính năng nổi bật: tuyệt đối đẹp tuyệt vời Đúng với mô tả: tuyệt đối tuyệt vời Chất lượng sản phẩm: tuyệt đối tuyệt vời điện thoại mẫu thân hỏng sim nên mua tặng mẹ cái mới và nó trên cả chất lượng với giá tiền này! yes sir, cảm ơn you sir",,,Positive,,,,,Positive,,,,,,
Chủ đích mua máy nên mua luôn cái vỏ ốp ưng quá máy nguyên seal có quay lại video để làm cơ sở nếu máy có vần đề nhưng mọi người yên tâm mua đi máy tốt trong tầm giá con cái sử dụng học tiếng anh ổn,,,,,,,,Positive,,,,,,
"Màn hình lớn, phù hợp với đa phương tiện., camera kép chụp ảnh tuyệt đẹp., camera kép chụp ảnh tuyệt đẹp., màn hình lớn, phù hợp với đa phương tiện., độ phân giải hd cho hình ảnh sắc nét., hiệu năng nhanh và mượt mà., thiết kế mỏng nhẹ, rất đẹp!, giá trị tuyệt vời cho giá tiền., kết nối 4g nhanh chóng, tuyệt vời cho việc duyệt web., kết nối 4g nhanh chóng, tuyệt vời cho việc duyệt web., giá trị tuyệt vời cho giá tiền., kết nối 4g nhanh chóng, tuyệt vời cho việc duyệt web., thiết kế bền chắc, sử dụng lâu dài.,",,Positive,Positive,Positive,Positive,,,Positive,,,,,,
Hàng ngon nha. Điện thoại đầy đủ phụ kiện. Quà tặng quạt sò lạnh xịn xò. 10₫,,,,,,,,,,,,,Positive,
"Mua được giá 3,6 triệu tốt, so với nhiều điện thoại khác mua ở cửa hàng bên ngoài thì x7c quá xuất sắc đáng để mua",,,,,,,,Positive,,,,,,
Săn sale mà vừa mua xong thì giảm thêm 300k thi thoảng giá sale cứ lên xuống thất thường khách không biết đâu là sale luôn hazzzzz,,,,,,,,,,,,,Negative,
"Chất lượng sản phẩm: cảm biến vân tay nhận chập chờn. Đúng với mô tả: mở khóa nhanh trên ảnh demo. Tính năng nổi bật: xác thực không ổn định. Review: vân tay không nhận liên tục, phải nhập mã, bảo hành phức tạp, chăm sóc khách hàng không chủ động",,,,,,,,,,Negative,Negative,,,
