data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
chất_lượng sản_phẩm pin yếu hơn mô_tả . đúng với mô_tả thông_số pin khác thực_tế . tính_năng nổi_bật camera chụp tối rất tệ . review pin theo specs nói 2 ngày thực_tế 6 – 8 tiếng . camera ban_đêm gần như vô_dụng ảnh nhiễu . giao hàng chậm không có cập_nhật tracking . chăm_sóc khách_hàng xử_lý chậm mất nhiều lần gọi,Negative,Negative,,,,,,Negative,Negative,,
"Nhân_viên fpt rất chu_đáo . Quay hộp nguyên seal kèm imei trước khi giao để đảm_bảo giao đúng hàng , không bị đánh_tráo trong vận_chuyển",,,,,,Positive,,Positive,,,
"sản_phẩm : sản_phẩm giả_mạo , sản_phẩm không như mô_tả , sản_phẩm chất_lượng kém đặt y nhị hình giao có này cửa_hàng làm_ăn không uy tính",,,,,,,,,,Negative,
"Shipping không cập_nhật trạng_thái . Không theo_dõi được đơn hàng . Vận_chuyển không minh_bạch . Không biết hàng đang ở đâu , không có thông_báo . Chăm_sóc khách_hàng cũng không biết chính_xác . Máy hay bị nóng",,,,,,,,Negative,Negative,,
Nhóm màu : xanh băng dung_lượng : 4g b / 6 4g b ngon_lành,,,,,,,,,,Positive,
"cửa_hàng phản_hồi tin nhắn trong ngày làm_việc , sản_phẩm được đặt trong hộp carton tiêu_chuẩn .",,,,,,Neutral,,Neutral,,,
Hàng dùng tốt so với tầm giá . Thiết_kế đẹp con chip dùng bình_thường ok,,,,,Positive,,Positive,,,,
điện_thoại mới mang về sử_dụng được 1 ngày đến ngày thứ hai sạc nó kg vô pin . làm_ăn riết thôi . mọi người chừng bị lừa nha,Negative,,,,,,,,,,
"thật_sự tuyệt_vời ! sản_phẩm [ tên sản_phẩm ] đã vượt xa mọi mong_đợi của tôi . ngay từ lần đầu_tiên sử_dụng , tôi đã cảm_nhận được sự khác_biệt rõ_rệt về chất_lượng và hiệu_suất . mọi tính_năng đều hoạt_động mượt_mà , ổn_định và cực_kỳ hiệu_quả , giúp tôi giải_quyết công_việc [ hoặc vấn_đề ] một_cách nhanh_chóng và tiện_lợi hơn rất nhiều . thiết_kế sản_phẩm cũng rất tinh_tế và chắc_chắn , tạo cảm_giác bền_bỉ và cao_cấp . đây thực_sự là một sản_phẩm đáng đồng_tiền_bát_gạo , và tôi sẽ không ngần_ngại giới_thiệu nó cho bạn_bè và người_thân .",,,Positive,,Positive,,Positive,,,,
Sản_phẩm chất_lượng giao hàng nhanh đóng_gói cẩn_thận đầy_đủ số_lượng,,,,,,Positive,,,Positive,,
"Màu_sắc : tím nhạt dung_lượng : 8 gb / 128 gb săn sale được giá tốt thiệt , giao hàng khá nhanh chất_lượng : verygood nguyên seal bảo_hành đầy_đủ",,,,,,Positive,Positive,Positive,Positive,,
"Điện_thoại 128gb giá 3,3 tr . Máy nhẹ . Được tặng kèm ốp và dán sẵn màn_hình .",,,,,Positive,Positive,Positive,,,,
"Nhóm màu : xanh than ổn_định và bền_bỉ theo thời_gian , âm_thanh lớn",,,,,,,,,,Positive,
"Máy có trọng_lượng đúng như nhà_sản_xuất công_bố , kích_thước màn_hình khớp với thông_số .",,,,Neutral,,,,,,,
"Điện_thoại sử_dụng rất nóng , pin hết rất nhanh , nếu libe tream thì vừa sạc vừa live pin không vào mặc_dù hiện thị đang cắm sạc .",Negative,,,,,,,,,,
Nhóm màu : xám Dung_lượng lưu_trữ : 8/12 8gb cửa_hàng tốt,,,,,,,,,,Positive,
Nhóm màu : nhiều màu khả_năng lưu_trữ : 128gb tốt .,,,,,,,,,,Positive,
"Tính_năng nổi_bật : không yêu_cầu quá cao ở phân khúc này , mới mua khá ổn Đúng với mô_tả : đúng trải_nghiệm sử_dụng máy không tốt , không phải ở cấu_hình hay thông_số mà là sử_dụng cái máy rất bực , thao_tác trượt vuốt , hệ_thống sử_dụng rất bực_mình ai sử_dụng iphone muốn mua làm máy phụ thì đừng mua , sử_dụng một hồi muốn đập máy là vừa đã bỏ tiền ra mua và đánh_giá cái lao tặng kèm cũng được , chỉ hơn không có thôi",,,,,,,,,,Negative,
máy yếu quá . Chỉ sử_dụng wifi . Tiền_nào_của_nấy mà .,,,Negative,,,,Neutral,,,,
Thiết_kế của máy giống_hệt hình_ảnh cửa_hàng đã đăng_tải .,,,,,Neutral,,,,,,
Không chọc được sim nó bị kẹt hay sao í沈,,,,,,,,,,Negative,
Đúng với mô_tả : không tặng quà giống như quảng_cáo,,,,,,,,,,Negative,
"Mình sử_dụng được 2 ngày , thấy máy khá ổn chỉ có việc Cam hơi tệ còn lại đều ok",,Negative,,,,,,,,Positive,
"Đã nhận điện_thoại  nhé anh_em , tiếc là không săn sale được giá 6.800.000 d . Đây là lần đầu_tiên dùng điện_thoại Honor , hi_vọng sẽ bền .",,,,,,,,,,Neutral,
mua kèm sạc về sạc thì bị như_vậy,,,,,,,,,,Negative,
Giao_diện ứng_dụng camera trực_quan . Các bản vá bảo_mật được cập_nhật theo quý .,,Neutral,,,,,,,,,
"màu đen có trầy_xước chút_ít . pin 4500 đủ sử_dụng 1 ngày chưa thực_sự trâu lắm , đã up room lên sóng hơi kém chút , nói_chung là tốt con dê , máy khá lâu lên không còn áp = ] ]",Positive,,,,Negative,,,,,,
"cửa_hàng đóng hàng cẩn_thận , hàng nhận về quá tốt , nên mua nha mọi người",,,,,,Positive,,,,Positive,
"Nhóm màu : vàng thương_hiệu đáng tin_cậy và đáng tin_cậy , giá_trị tuyệt_vời cho số tiền bỏ ra ,",,,,,,,Positive,,,,
"Nhóm màu : pink Dung_lượng lưu_trữ : 128gb lựa_chọn màu_sắc tuyệt_vời ! , màu_sắc tuyệt đẹp , khó lựa_chọn ! , giao hàng nhanh_chóng và an_toàn . , tính_năng sáng_tạo , thích cổng usb-c ! ,",,,,,,,,,Positive,,
"Đúng với mô_tả : tốt Chất_lượng sản_phẩm : đa_nhiệm hơi kém bật ram ảo lên đỡ được tí Tính_năng nổi_bật : pin trâu sạc 90w , ip68",Positive,,Negative,,,,,,,,
"Đúng với mô_tả : chuẩn Tính_năng nổi_bật : tốt Chất_lượng sản_phẩm : tốt Hàng nhận đẹp đúng như mô_tả , đóng_gói cẩn_thận . giao hàng nhanh",,,,,Positive,Positive,,,Positive,,
"hàng đúng mô_tả chất_lượng sản_phẩm , giao hàng nhanh , sẽ ủng_hộ lần sau khi có nhu_cầu sử_dụng",,,,,,,,,Positive,,
Color : đen-xl alo cửa_hàng ơi,,,,,,,,,,,Neutral
điên thoại mua vê tắt nguồn không sử_dụng được . nhắn_tin không thấy cửa_hàng_tra lời,,,,,,,,Negative,,,
Máy rất tốt nhìn như mới pin không bị chai em chơi thử 1 trận game thì thấy rất mượt cửa_hàng rất uy_tín sẽ tiếp_tục ủng_hộ ,Positive,,Positive,,,,,,,,
"cửa_hàng bán hàng rất uy_tín , gói hàng rất cẩn_thận . mình mua lần đầu cũng sợ gặp hàng không tốt nhưng lại nhận được kết_quả rất thích.điện thoại còn rất mới.chạy mượt.cửa hàng tư_vấn nhiệt_tình . mọi người nên mua về sử dụng.giá lại rẻ hơn.mình sử_dụng thời_gian sẽ mua tiếp",,,Positive,,Positive,Positive,Positive,Positive,,,
"Giao nhanh , sản_phẩm tốt , đúng mô_tả , thích màu vàng_đen nhưng hết hàng , màu đen cũng đẹp lắm nha",,,,,,,,,Positive,Positive,
"cửa_hàng ship hàng rất nhanh , đúng sản phầm , chất_lượng sàn phầm rất tốt , cửa_hàng gói hàng rất cẩn_thận . có dịp sẽ ùng hộ cửa_hàng thêm . hình ành chỉ nhằm mục_đích nhận xu thôi ạ . mình cảm on cửa_hàng",,,,,,Positive,,,Positive,,
pin sạc chậm hơn rất nhiều . củ sạc rất nóng . pin bị nóng khi xem video . cắm sạc qua đêm mà sáng ra thấy pin chưa đầy hẳn . đóng_gói hộp móp méo,Negative,,,,,Negative,,,,,
Máy quá tệ giật giật nhảy loạn_xạ hết,,,Negative,,,,,,,,
"“ Sản_phẩm chất_lượng , giao hàng nhanh , đóng_gói cẩn_thận . Rất hài_lòng , sẽ ủng_hộ tiếp ! ”",,,,,,Positive,,,Positive,Positive,
Chính_sách bảo_hành được nêu rõ trong hướng_dẫn sử_dụng .,,,,,,,,Neutral,,,
"• cửa_hàng gói hàng cẩn_thận , chuẩn_bị nhanh . Điện_thoại xài khá ok . ✨",,,,,,Positive,,,,,
Chất_lượng sản_phẩm : lag khi mở nhiều app . Đúng với mô_tả : ram không đủ . Tính_năng nổi_bật : đa_nhiệm kém . Pin mau hết dù không sử_dụng . Ship không gọi báo trước . Đóng hàng móp góc hộp,Negative,,Negative,,,Negative,,,Negative,,
Mua làm máy chính hay máy phụ đều ngon bộ_nhớ 256 siêu ngon,,,,,,,,,,Positive,
"Dễ hỏng toàn nói_phét cảm_biến chạm lỗi hoài_,",,,,,,,,,,Negative,
"mượt máy mới , không trầy_xước cấn móp gì . Chất_lượng thì sử_dụng mới biết",,,Positive,,Positive,,,,,Neutral,
"mình đang sử_dụng điện_thoại để chụp đây . với trải_nghiệm gần một tháng của mình thì mình thấy mọi thứ rất tốt . ngoại_hình : nhẹ , nhỏ gọn , màu đẹp . chụp ảnh : chụp sẽ rất chân_thực nên màu_da sẽ không được đẹp như máy khác . tuy_nhiên nếu chụp đủ sáng thì lung_linh luôn . video quay thì rất đẹp màu cũng đẹp hơn chụp . màn_hình : tuy nói nó có 60 hz ? ? mình không bt viết có đúng không ? nhg mikf thấy nó rất nhạy không hề chậm 1 chút nào . ( mình không chơi game nhé ) nó phù_hợp với nhu_cầu cơ_bản của mình . âm_thanh : ui loa rất to nhé , nghe đã lắm so với con ip 7 + trc đây của mình . nhg mình thấy loa cũng to so với máy khác thấp đời hơn đấy .",,Positive,,Positive,Positive,,,,,,
"Tính_năng nổi_bật : tệ Đúng với mô_tả : sai sản_phẩm Chất_lượng sản_phẩm : dỡ tệ sản_phẩm : sản_phẩm không như mô_tả , hàng lỗi hoặc bị hư_hỏng , sản_phẩm chất_lượng kém , sản_phẩm giả_mạo bán hàng dỏm kém chất_lượng . Mua về không sử_dụng được gì luôn . Mẹ mày bán có tâm dj . Giao đồ cho người ta mà đồ đểu . Không bảo giờ mua nữa . Mọi người né nó ra . Đừq mua hàng của nó",,,,,,,,,,Negative,
"Màu_sắc : desert Dung_lượng lưu_trữ : 256gb dịch_vụ khách_hàng xuất_sắc , màn_hình lớn với hiển_thị sống_động",,,,Positive,,,,Positive,,,
"Máy đẹp với oke lắm nha , mình sài hơn 1 tuần rồi mới lên đánh_giá . Mượt , cam đẹp , mình up lên one ui 7 không sao hết . Chơi game có nóng nhưng không vấn_đề . Mong là không bị sọc",,Positive,,,,,,,,,
"hàng tốt , không có gì để phàn_nàn , giá rẻ , giao hàng nhanh_chóng .",,,,,,,Positive,,Positive,,
"Có người quen giới_thiệu nên cũng tin_tưởng và mua ủng_hộ cửa_hàng . Được 1 cái là cửa_hàng giao hàng nhanh còn chất_lượng thì y_như người quen của mình đã nói luôn , siêu tuyệt_vời , đã thế còn giá rẻ nữa , chần_chờ gì mà không mua nữa bà_con ơi",,,,,,,Positive,,Positive,,
Mình mua màu đỏ cửa_hàng giao màu xanh mình có nhắn lại cửa_hàng nói kiểm_tra ròi xong im luôn không thấy trả_lời gì hết  cũng hơi buồn nhưng có được tặng kèm củ sạc với dây đóng_gói tạm,,,,,,Positive,,Negative,,,
"Màu_sắc : desert Dung_lượng lưu_trữ : 256gb giao hàng khá nhanh , sản_phẩm nguyên seal mua tặng người_thân tốt",,,,,,Positive,,,Positive,,
"Giao hàng nhanh , mua được với giá rẻ , cho cửa_hàng 5 sao",,,,,,,Positive,,Positive,,
Phù_hợp cho phụ_huynh sử_dụng,,,,,,,,,,Positive,
Hộp sản_phẩm khi nhận vẫn còn nguyên tem niêm_phong của nhà_sản_xuất .,,,,,,Neutral,,,,,
Chất_lượng sản_phẩm : tốt Đúng với mô_tả : màu xanh sản_phẩm màu xanh giống trên ảnh . chuông kêu to . nhưng không thấy cập_nhật giờ đúng,,,,,,,,,,,
"Màn_hình hiển_thị màu_sắc trung_thực , độ sáng ở mức vừa_phải . Thiết_kế không có điểm nhấn đặc_biệt nhưng cầm nắm ổn .",,,,Neutral,Neutral,,,,,,
"Đóng_gói cẩn_thận , giao hàng nhanh , hàng đúng mô_tả , máy chạy mượt , so với tầm giá máy mới là quá ok . Sẽ ủng_hộ cửa_hàng vào thời_gian tới với các sản_phẩm khác .",,,Positive,,,Positive,Positive,,Positive,,
Đúng với mô_tả : đúng Tính_năng nổi_bật : tốt Chất_lượng sản_phẩm : tốt 10đ không có nhưng mọi người mua lẹ lẹ kẻo hết . Hàng đẹp rất ưng ạ . Cảm_ơn cửa_hàng,,,,,Positive,,,,,Positive,
"điện_thoại chất_lượng tạm ổn ạ , chủ_yếu nghe và gọi thì tốt còn những chức_năng khác thì coi là cho có thôi không sài được . máy cầm nhẹ hều , 100% hàng tung của rồi . mọi người cân_nhắc khi mua kẻo thất_vọng ạ , xun lỗi hình_ảnh và video không liên_quan",,,,,Neutral,,,,,Positive,
"Nhóm Màu_sắc : màu ngẫu_nhiên sản_phẩm : điện_thoại tốt , sử_dụng mượt , hợp túi_tiền , đã mua của cửa_hàng cái thứ 2 , tất_cả đều sử_dụng tốt.có như cầu sẽ tiếp_tục ủng_hộ cửa_hàng .",,,Positive,,,,Positive,,,,
"Iphone 15 nhìn sang , cầm nhẹ_tay , màn_hình sáng đẹp . Máy chạy mượt , pin khoẻ , chụp ảnh rõ nét cả ban_đêm . Lướt web , chơi game hay làm_việc đều nhanh . Hỗ_trợ 5g tốc_độ cao , sử_dụng cực tiện . Nói_chung đáng tiền , sử_dụng thấy sướng .",Positive,Positive,Positive,Positive,Positive,,Positive,,,,
"điện_thoại sử_dụng chữa_cháy tốt , ngoại_hình khá mới , test chạy thấy cũng ổn",,,,,Positive,,,,,,
"Màu_sắc : full điện_thoại đẹp lắm ạ , đúng màu xanh em thích , cho cửa_hàng 10 điểm luôn",,,,,Positive,,,,,,
"Nhóm màu : xanh dương Dung_lượng lưu_trữ : 6 gb +128 gb tuỳ chọn màu_sắc rực_rỡ , tuỳ chọn thanh_toán dễ_dàng và tiện_lợi , dung_lượng lưu_trữ lớn , giao hàng nhanh_chóng và an_toàn ,",,,,,,,,,Positive,,
"Sản_phẩm : sản_phẩm không như mô_tả , sản_phẩm giả_mạo lúc đặt_hàng màu xanh nhạt , xanh nhạt chỗ nào vậy.trong hình_ảnh trên cửa_hàng khác lúc nhận hàng thì lại khác , cứ tưởng nhận hàng y_như trong hình trên cửa_hàng . Thôi trả hàng , quá lừa_đảo cấu_hình vivo màn_hình của oppo vãi",,,,,,,,,,Negative,
"sử_dụng ngon tố , nhưng phải qua 1 thời_gian nữa thì mới biết được . sử_dụng ít tháng rồi quay lại nhận_xét tiếp",,,,,,,,,,Neutral,
"Về chính_sách bảo_hành , do chưa có nhu_cầu sử_dụng nên mình chưa đánh_giá được .",,,,,,,,Neutral,,,
Hàng không nguyên seal . Ra fpt nhận thì đã được bóc seal từ trước . Hộp thì bẩn . Miếng dán màn_hình thì xước tè le mà nhân_viên vẫn cam_kết là máy mới . Này chắc máy đem trưng_bày cho cả chục ng sờ vào rồi nên miếng dán mới xước được như_vậy . Mang_tiếng cửa_hàng to hệ_thống lớn mà không = mấy cửa_hàng nhỏ_lẻ nữa .,,,,Negative,,Negative,,Negative,,,
"khả_năng nhận_diện vân tay chậm , thất_bại thường_xuyên . khác với mô_tả nhận_diện nhanh . tính_năng bảo_mật kém tin_cậy . hiệu_năng mở khoá lâu , pin hao khi standby",Negative,,Negative,,,,,,,,
Chất_lượng sản_phẩm : phần_mềm hoạt_động ở mức trung_tính ; quy_trình bảo_hành minh_bạch .,,,,,,,,Neutral,,Neutral,
Color : đen hàng tốt như cửa_hàng đã mô_tả Xin cám_ơn cửa_hàng nhiều nhé .,,,,,,,,,,Positive,
loa to rõ giao hàng rất nhanh .. cửa_hàng chăm_sóc tốt ..,,,,,,,,Positive,Positive,,
"màu máy : màu đen sản_phẩm : samsung a70 6/12 8gb sản_phẩm nhận được ưng_ý hêt sức vậy á chất_lượng cao nha , pin bọng khá tốt , cam thì siêu nét rồi , giá thì tốt so với sàn , mà quan_trọng là rất tốt luôn ý.mọi người nếu cần sản_phẩm tốt mà giá hời thì nên sắm em này sử_dụng yết vivu luôn á , cảm_ơn cửa_hàng cute nhoa  , mình sẽ giới_thiệu cho họ_hàng nè ka ka ka",Positive,Positive,,,,,Positive,,,,
"Variation 3 : ram 4/6 4g b nhà bán hàng nhiệt_tình , đóng_gói cẩn_thận .",,,,,,Positive,,Positive,,,
Kích_thước và trọng_lượng của máy đúng với thông_tin nhà_sản_xuất đưa ra .,,,,,Neutral,,,,,,
"Giao hàng nhanh , mướt mườn_mượt , săn được giá rẻ , quá oke , chơi game mượt lắm",,,Positive,,,,Positive,,Positive,,
"Giao hàng nhanh như dự_kiến , bao_bọc kỹ_càng . Cửa_hàng có mở máy để dán sẵn cường_lực và cài rom tiếng việt . Có tặng bao da đầy_đủ theo màu yêu_cầu . Vì mình không rành nên có nhiều thứ phải nhắn_tin hỏi lại cửa_hàng nhưng cửa_hàng trả_lời rất nhanh và nhiệt_tình . Trước_mắt mình sử_dụng thử được 2,3 ngày thì tốt không chê được .",,,,,,Positive,,Positive,Positive,,
